kingdom,sciName,unitName1,author,rankID,sourceIdentifier,source,notes,nomenclaturalStatus,acceptance,acceptedStr,
Fungi,Cyphelium inquinans var. ollare,Cyphelium,(Ach.) Trevis.,240,if:645087,,,,1,,
Fungi,Cyphelium leucampyx var. leucampyx,Cyphelium,,240,,,,Legitimate,1,,
Fungi,Cyphelium leucocephalum var. amphibolum,Cyphelium,(Acharius) Acharius,240,mb:642304,,,Legitimate,1,Cyphelium leucocephalum var. amphibolum,
Fungi,Cyphelium leucocephalum var. elatinum,Cyphelium,Acharius,240,mb:639721,,,Legitimate,1,Cyphelium leucocephalum var. elatinum,
Fungi,Cyphelium leucocephalum var. leucocephalum,Cyphelium,(Ach.) Ach.,240,if:646772,,,,1,,
Fungi,Cyphelium lucidum var. karelica,Cyphelium,Vain.,240,if:665066,,,,1,,
Fungi,Cyphelium lucidum var. lucidum,Cyphelium,,240,,,,Legitimate,1,,
Fungi,Cyphelium melanophaeum var. ferrugineum,Cyphelium,(Turner ex Sm.) A. Massal.,240,if:621477,,,,0,Chaenotheca ferruginea,
Fungi,Cyphelium melanophaeum var. melanophaeum,Cyphelium,(Ach.) A. Massal.,240,if:545290,,,,1,,
Fungi,Cyphelium melanophaeum var. nudiusculum,Cyphelium,(Schaer.) Kremp.,240,if:608134,,,,1,,
Fungi,Cyphelium melanophaeum var. vulgare,Cyphelium,(Schaer.) Körb.,240,if:608135,,,,1,,
Fungi,Cyphelium parietinum var. minutellum,Cyphelium,(Chevall.) J. Kickx f.,240,if:608137,,,,1,,
Fungi,Cyphelium parietinum var. parietinum,Cyphelium,(Ach.) Bagl.,240,if:545291,,,,1,,
Fungi,Cyphelium phaeocephalum var. aciculare,Cyphelium,(Schaer.) Stein,240,if:621478,,,,0,Chaenotheca hispidula,
Fungi,Cyphelium phaeocephalum var. chlorellum,Cyphelium,(Ach.) Kremp.,240,if:642584,,,,0,Chaenotheca chlorella,
Fungi,Cyphelium phaeocephalum var. phaeocephalum,Cyphelium,(Turner) Körb.,240,if:624739,,,,1,,
Fungi,Cyphelium phaeocephalum var. saepiculare,Cyphelium,(Ach.) Stein,240,if:621479,,,,1,,
Fungi,Cyphelium sessile var. sessile,Cyphelium,,240,,,,Legitimate,1,,
Fungi,Cyphelium stemoneum var. aeruginosum,Cyphelium,(Turner ex Schaer.) Saut.,240,if:661191,,,,0,Chaenotheca stemonea,
Fungi,Cyphelium stemoneum var. album,Cyphelium,(Schaer.) Saut.,240,if:661752,,,,1,,
Fungi,Cyphelium stemoneum var. physarellum,Cyphelium,(Ach.) Kremp.,240,if:608165,,,,1,,
Fungi,Cyphelium stemoneum var. stemoneum,Cyphelium,(Ach.) De Not.,240,if:545293,,,,1,,
Fungi,Cyphelium tigillare var. prominulum,Cyphelium,(Nyl.) Trevis.,240,if:645088,,,,1,,
Fungi,Cyphelium tigillare var. tigillare,Cyphelium,(Ach.) Ach.,240,if:646774,,,,1,,
Fungi,Cyphelium trichiale var. candelare,Cyphelium,Krempelhuber,240,mb:608185,,,Legitimate,1,Cyphelium trichiale var. candelare,
Fungi,Cyphelium trichiale var. cinereum,Cyphelium,(Pers.) Stein,240,if:621482,,,,1,,
Fungi,Cyphelium trichiale var. epidryum,Cyphelium,(Ach.) Arnold,240,if:621483,,,,1,,
Fungi,Cyphelium trichiale var. filiforme,Cyphelium,(Schaer.) A. Massal.,240,if:643342,,,,1,,
Fungi,Cyphelium trichiale var. flexile,Cyphelium,(Körb.) Stein,240,if:621484,,,,1,,
Fungi,Cyphelium trichiale var. nudiusculum,Cyphelium,(Schaer.) Arnold,240,if:621485,,,,1,,
Fungi,Cyphelium trichiale var. trichiale,Cyphelium,(Ach.) De Not.,240,if:419477,,,,1,,
Fungi,Cyphelium trichiale var. trichiale,Cyphelium,,240,,,,Legitimate,1,,
Fungi,Cyphelium trichiale var. validum,Cyphelium,(Schaer.) Hepp,240,if:608186,,,,1,,
Fungi,Cyphelium tympanellum var. inquinans,Cyphelium,(Smith) Acharius,240,mb:608187,,,Legitimate,1,,
Fungi,Cyphelium tympanellum var. tympanellum,Cyphelium,(Ach.) Ach.,240,if:545294,,,,1,,
Fungi,Cyphelium viridescens var. viridescens,Cyphelium,,240,,,,Legitimate,1,,
Fungi,Dactylina arctica var. arctica,Dactylina,(Richardson) Nyl.,240,if:589254,,,,1,,
Fungi,Dactylina arctica var. minor,Dactylina,Elenkin,240,mb:600324,,,Legitimate,1,Dactylina arctica var. minor,
Fungi,Dactylina arctica var. papillata,Dactylina,(Savicz) Zahlbr.,240,if:605554,,,,1,,
Fungi,Dactylina ramulosa var. ramulosa,Dactylina,(Hook.) Tuck.,240,if:547039,,,,1,,
Fungi,Dactylina var. ramulosa,,(Hook. f.) Tuck.,240,mb:547039,,,Legitimate,1,Dactylina var. ramulosa,
Fungi,Dendriscocaulon bolacinum var. bolacinum,Dendriscocaulon,,240,,,,Legitimate,1,,
Fungi,Dendrothele candida var. candida,Dendrothele,,240,,,,Legitimate,1,,
Fungi,Dendrothele candida var. sphaerospora,Dendrothele,(Coker) Ginns & M.N.L. Lefebvre,240,mb:361635,,,Legitimate,1,,
Fungi,Dermatina ptelaeodes var. majuscula,Dermatina,(Nyl.) Zahlbr.,240,if:605555,,,,1,,
Fungi,Dermatina ptelaeodes var. ptelaeodes,Dermatina,(Ach.) Zahlbr.,240,if:609187,,,,1,,
Fungi,Dermatina ptelaeodes var. submiserrima,Dermatina,(Vain.) Zahlbr.,240,if:605556,,,,1,,
Fungi,Dermatocarpon ambrosianum var. ambrosianum,Dermatocarpon,(A. Massal.) A. Massal.,240,if:609189,,,,1,,
Fungi,Dermatocarpon ambrosianum var. effusum,Dermatocarpon,A. Massal.,240,if:607410,,,,1,,
Fungi,Dermatocarpon ambrosianum var. orbiculare,Dermatocarpon,A. Massal.,240,if:608189,,,,1,,
Fungi,Dermatocarpon anzianum var. anzianum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon aquaticum var. aquaticum,Dermatocarpon,(Hoffm.) Zahlbr.,240,if:609190,,,,1,,
Fungi,Dermatocarpon aquaticum var. complicatum,Dermatocarpon,(Arnold) Zahlbr.,240,if:605558,,,,1,,
Fungi,Dermatocarpon aquaticum var. decipiens,Dermatocarpon,(Vain.) Zahlbr.,240,if:605559,,,,1,,
Fungi,Dermatocarpon aquaticum var. nervosum,Dermatocarpon,Mereschk.,240,if:659212,,,,1,,
Fungi,Dermatocarpon aquaticum var. weberi,Dermatocarpon,(Vain.) Zahlbr.,240,if:605560,,,,1,,
Fungi,Dermatocarpon bachmannii var. bachmannii,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon bachmannii var. laatokkaënsis,Dermatocarpon,Räsänen ex Gyelnik,240,mb:438329,,,Legitimate,1,,
Fungi,Dermatocarpon caesium var. caesium,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon cinereum var. cartilagineum,Dermatocarpon,(Nyl.) A.L. Sm.,240,if:621486,,,,0,Placidiopsis custnani,
Fungi,Dermatocarpon cinereum var. cinereum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon cinereum var. intermedia,Dermatocarpon,(T.P. Brisson) Zahlbr.,240,if:605562,,,,1,,
Fungi,Dermatocarpon cinereum var. intermedium,Dermatocarpon,(T.P. Brisson) Zahlbr.,240,if:643344,,,,1,,
Fungi,Dermatocarpon clopimum var. clopimum,Dermatocarpon,(Wahlenb. ex Ach.) A. Massal.,240,if:545295,,,,1,,
Fungi,Dermatocarpon clopimum var. subumbonatum,Dermatocarpon,(Nyl.) Arnold,240,if:608197,,,,1,,
Fungi,Dermatocarpon compactum var. compactum,Dermatocarpon,(A. Massal.) Lettau,240,if:589210,,,,1,,
Fungi,Dermatocarpon compactum var. eurysporum,Dermatocarpon,Lettau,240,if:600328,,,,1,,
Fungi,Dermatocarpon complicatum var. complicatum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon daedaleum var. daedaleum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon fluviatile var. weberi,Dermatocarpon,Vain.,240,if:607412,,,,1,,
Fungi,Dermatocarpon garovaglii var. garovaglii,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon garovaglioi var. garovaglioi,Dermatocarpon,,240,,,,Orthographic variant,1,,
Fungi,Dermatocarpon glaucinum var. glaucinum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon hepaticum var. albatum,Dermatocarpon,(Ach.) Zahlbr.,240,if:605564,,,,1,,
Fungi,Dermatocarpon hepaticum var. concavum,Dermatocarpon,B. de Lesd.,240,if:600331,,,,1,,
Fungi,Dermatocarpon hepaticum var. hepaticum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon hepaticum var. minutum,Dermatocarpon,(Müll. Arg.) Zahlbr.,240,if:605565,,,,1,,
Fungi,Dermatocarpon lachneum var. lachneum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon lachneum var. pruinatum,Dermatocarpon,(J. Steiner) Szatala,240,if:613415,,,,1,,
Fungi,Dermatocarpon lachneum var. trapeziforme,Dermatocarpon,(J. König) Szatala,240,if:613416,,,,0,Endocarpon pusillum,
Fungi,Dermatocarpon luridum var. luridum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon miniatum var. aquaticum,Dermatocarpon,(Hoffm.) Fink,240,if:621487,,,,0,Dermatocarpon luridum,
Fungi,Dermatocarpon miniatum var. canum,Dermatocarpon,(Kremp.) Dalla Torre & Sarnth.,240,if:608200,,,,1,,
Fungi,Dermatocarpon miniatum var. compactum,Dermatocarpon,(Lamy) Zahlbr.,240,if:605566,,,,1,,
Fungi,Dermatocarpon miniatum var. crispum,Dermatocarpon,(A. Massal.) Zahlbr.,240,if:580383,,,,1,,
Fungi,Dermatocarpon miniatum var. decipiens,Dermatocarpon,(A. Massal.) A.L. Sm.,240,if:603037,,,,1,,
Fungi,Dermatocarpon miniatum var. densum,Dermatocarpon,(Grognot) Zahlbr.,240,if:605567,,,,1,,
Fungi,Dermatocarpon miniatum var. exasperatum,Dermatocarpon,(A. Massal.) Zahlbr.,240,if:605568,,,,1,,
Fungi,Dermatocarpon miniatum var. miniatum,Dermatocarpon,,240,,,,Legitimate,1,Dermatocarpon miniatum var. miniatum,
Fungi,Dermatocarpon miniatum var. ochraceum,Dermatocarpon,(Müll. Arg.) Zahlbr.,240,if:605570,,,,1,,
Fungi,Dermatocarpon miniatum var. pruinosum,Dermatocarpon,(A. Massalongo) Müller Arg.,240,mb:603040,,,Legitimate,1,Dermatocarpon miniatum var. pruinosum,
Fungi,Dermatocarpon miniatum var. typicum,Dermatocarpon,Cretzoiu,240,mb:438316,,,Invalid,1,,
Fungi,Dermatocarpon miniatum var. vulgare,Dermatocarpon,Werner,240,if:639733,,,,1,,
Fungi,Dermatocarpon moulinsii var. moulinsii,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon muehlenbergii var. muehlenbergii,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon muehlenbergii β tenue,Dermatocarpon,Müll. Arg.,240,if:545147,,,,1,,
Fungi,Dermatocarpon muhlenbergii var. muehlenbergii,Dermatocarpon,,240,,,,Orthographic variant,1,,
Fungi,Dermatocarpon muhlenbergii var. muhlenbergii,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon pallidum var. pallidum,Dermatocarpon,(Ach.) Mudd,240,if:609193,,,,1,,
Fungi,Dermatocarpon pallidum var. saxicola,Dermatocarpon,Kremp.,240,if:639734,,,,1,,
Fungi,Dermatocarpon pallidum var. saxicolum,Dermatocarpon,Kremp.,240,if:607413,,,,1,,
Fungi,Dermatocarpon polyphyllum var. decipiens,Dermatocarpon,(A. Massal.) Mig.,240,if:613417,,,,1,,
Fungi,Dermatocarpon polyphyllum var. polyphyllum,Dermatocarpon,Dalla Torre & Sarnth.,240,if:613296,,,,1,,
Fungi,Dermatocarpon psoromoides var. psoromoides,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon pusillum var. glomeruliferum,Dermatocarpon,Bagl. & Carestia,240,if:608203,,,,1,,
Fungi,Dermatocarpon pusillum var. pusillum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon rufescens var. rufescens,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon rufescens var. trapeziforme,Dermatocarpon,(J. König) Zwackh,240,if:661196,,,,0,Endocarpon pusillum,
Fungi,Dermatocarpon rufescens var. trapeziiforme,Dermatocarpon,(J. König) Zahlbr.,240,if:605571,,,,0,Endocarpon pusillum,
Fungi,Dermatocarpon schaereri var. incrustans,Dermatocarpon,(Nyl.) Arnold,240,if:643351,,,,1,,
Fungi,Dermatocarpon schaereri var. minutum,Dermatocarpon,Stein,240,mb:607414,,,Legitimate,1,,
Fungi,Dermatocarpon schaereri var. pallidum,Dermatocarpon,(Ach.) Arnold,240,if:645089,,,,0,Endocarpon pallidum,
Fungi,Dermatocarpon schaereri var. psorodeum,Dermatocarpon,(Nyl.) Arnold,240,if:645090,,,,1,,
Fungi,Dermatocarpon schaereri var. schaereri,Dermatocarpon,(Hepp) Körb.,240,if:609194,,,,1,,
Fungi,Dermatocarpon schaereri var. schaereri,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon schaereri var. sorediatum,Dermatocarpon,(Borrer) Arnold,240,if:645091,,,,0,Endocarpon pusillum,
Fungi,Dermatocarpon subfuscellum var. franconicum,Dermatocarpon,Servít,240,if:647835,,,,1,,
Fungi,Dermatocarpon subfuscellum var. subfuscellum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon subpruinosum var. subpruinosum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon trachyticum var. trachyticum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon vellereum var. fuscorhizoideum,Dermatocarpon,Oxner,240,mb:547365,,,Legitimate,1,Dermatocarpon vellereum var. fuscorhizoideum,
Fungi,Dermatocarpon vellereum var. vellereum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon vellerum var. vellerum,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dermatocarpon vellerum var. vellerum,Dermatocarpon,Zschacke,240,if:428239,,,,1,,
Fungi,Dermatocarpon weberi var. weberi,Dermatocarpon,,240,,,,Legitimate,1,,
Fungi,Dichonema sericeum var. irpicinum,Dichonema,(Montagne) Nylander,240,mb:439852,,,Legitimate,0,Dictyonema irpicinum,
Fungi,Dichonema sericeum var. sericeum,Dichonema,,240,,,,Legitimate,1,,
Fungi,Dimelaena adglutinata var. adglutinata,Dimelaena,(Flörke) Trevis.,240,if:624742,,,,1,,
Fungi,Dimelaena adglutinata var. obsolescens,Dimelaena,Trevis.,240,if:619375,,,,1,,
Fungi,Dimelaena astroidea var. astroidea,Dimelaena,(Nyl.) Trevis.,240,if:624744,,,,1,,
Fungi,Dimelaena caesia var. adpressa,Dimelaena,Trevis.,240,if:619381,,,,1,,
Fungi,Dimelaena caesia var. albinea,Dimelaena,(Ach.) Trevis.,240,if:619382,,,,0,Physcia albinea,
Fungi,Dimelaena caesia var. atrocinerea,Dimelaena,(Schaer.) Trevis.,240,if:619383,,,,1,,
Fungi,Dimelaena caesia var. caesia,Dimelaena,(Hoffm.) Norman,240,if:624746,,,,1,,
Fungi,Dimelaena caesia var. dubia,Dimelaena,(Hoffm.) Trevis.,240,if:619384,,,,0,Physcia dubia,
Fungi,Dimelaena caesia var. pulchella,Dimelaena,(Wulfen) Trevis.,240,if:645092,,,,1,,
Fungi,Dimelaena caesia var. semipinnata,Dimelaena,(Hoffm.) Trevis.,240,if:645093,,,,1,,
Fungi,Dimelaena integrata var. gaudichaudii,Dimelaena,Trevis.,240,if:600346,,,,1,,
Fungi,Dimelaena integrata var. integrata,Dimelaena,Trevis.,240,if:589397,,,,1,,
Fungi,Dimelaena nimbosa var. cacuminum,Dimelaena,(Anzi) Arnold,240,if:619388,,,,1,,
Fungi,Dimelaena nimbosa var. nimbosa,Dimelaena,(Fr.) Norman,240,if:624747,,,,1,,
Fungi,Dimelaena obscura var. aurella,Dimelaena,(Körb.) Trevis.,240,if:619393,,,,1,,
Fungi,Dimelaena obscura var. bryontha,Dimelaena,(Körb.) Trevis.,240,if:619394,,,,1,,
Fungi,Dimelaena obscura var. chloantha,Dimelaena,(Ach.) Trevis.,240,if:619395,,,,0,Physciella chloantha,
Fungi,Dimelaena obscura var. compacta,Dimelaena,(Nyl.) Trevis.,240,if:619396,,,,1,,
Fungi,Dimelaena obscura var. cycloselis,Dimelaena,(Ach.) Trevis.,240,if:619397,,,,0,Phaeophyscia orbicularis,
Fungi,Dimelaena obscura var. endochrysea,Dimelaena,(Nyl.) Trevis.,240,if:619398,,,,0,Hyperphyscia endochrysea,
Fungi,Dimelaena obscura var. nigricans,Dimelaena,(Flörke) Trevis.,240,if:619399,,,,1,,
Fungi,Dimelaena obscura var. obscura,Dimelaena,"(P. Gaertn., B. Mey. & Scherb.) Norman",240,if:624748,,,,1,,
Fungi,Dimelaena obscura var. orbicularis,Dimelaena,(Neck.) Trevis.,240,if:645094,,,,0,Phaeophyscia orbicularis,
Fungi,Dimelaena obscura var. pulvinata,Dimelaena,(Körb.) Trevis.,240,if:619400,,,,1,,
Fungi,Dimelaena obscura var. ulothrix,Dimelaena,(Ach.) Trevis.,240,if:619402,,,,1,,
Fungi,Dimelaena obscura var. ulotrichoides,Dimelaena,(Nyl.) Trevis.,240,if:619403,,,,1,,
Fungi,Dimelaena oreina var. fimbriata,Dimelaena,(Schaerer) Körber,240,mb:619404,,,Legitimate,1,,
Fungi,Dimelaena oreina var. simplex,Dimelaena,Körber,240,mb:619405,,,Legitimate,1,Dimelaena oreina var. simplex,
Fungi,Dimelaena pulverulenta var. allochroa,Dimelaena,(Schaer.) Trevis.,240,if:619410,,,,1,,
Fungi,Dimelaena pulverulenta var. alphiphora,Dimelaena,(Ach.) Trevis.,240,if:619411,,,,1,,
Fungi,Dimelaena pulverulenta var. angustata,Dimelaena,(Hoffm.) Trevis.,240,if:619412,,,,0,Physconia pulverulenta,
Fungi,Dimelaena pulverulenta var. argyphaea,Dimelaena,(Ach.) Trevis.,240,if:619413,,,,1,,
Fungi,Dimelaena pulverulenta var. detersa,Dimelaena,(Nyl.) Trevis.,240,if:643354,,,,1,,
Fungi,Dimelaena pulverulenta var. grisea,Dimelaena,(Lam.) Trevis.,240,if:619414,,,,1,,
Fungi,Dimelaena pulverulenta var. pulverulenta,Dimelaena,(Schreb.) Norman,240,if:624750,,,,1,,
Fungi,Dimelaena pulverulenta var. venusta,Dimelaena,(Ach.) Trevis.,240,if:619415,,,,1,,
Fungi,Dimelaena stellaris var. adscendens,Dimelaena,Trevisan,240,mb:619428,,,Legitimate,1,Dimelaena stellaris var. adscendens,
Fungi,Dimelaena stellaris var. aipolia,Dimelaena,(Ehrh. ex Humb.) Trevis.,240,if:619429,,,,0,Physcia aipolia,
Fungi,Dimelaena stellaris var. hispida,Dimelaena,(Schreb.) Trevis.,240,if:643355,,,,1,,
Fungi,Dimelaena stellaris var. normalis,Dimelaena,Trevis.,240,if:639738,,,,1,,
Fungi,Dimelaena stellaris var. stellaris,Dimelaena,(L.) Norman,240,if:624752,,,,1,,
Fungi,Dimelaena stellaris var. subobscura,Dimelaena,(Nyl.) Trevis.,240,if:619430,,,,0,Physcia tenella,
Fungi,Dimelaena stellaris var. tenella,Dimelaena,(Scop.) Trevis.,240,if:645095,,,,0,Physcia tenella,
Fungi,Dimerella diluta var. diluta,Dimerella,,240,,,,Legitimate,1,,
Fungi,Dimerospora aipospila var. aipospila,Dimerospora,(Wahlenb.) Th. Fr.,240,if:624754,,,,1,,
Fungi,Dimerospora aipospila var. maritima,Dimerospora,(Sommerf.) Th. Fr.,240,if:615871,,,,0,Lecania aipospila,
Fungi,Dimerospora cyrtella var. cyrtella,Dimerospora,(Ach.) Stein,240,if:624755,,,,1,,
Fungi,Dimerospora cyrtella var. insularis,Dimerospora,(Hepp ex J. Lahm) P. Syd.,240,if:615872,,,,1,,
Fungi,Dimerospora proteiformis var. foersteri,Dimerospora,J. Lahm,240,if:607419,,,,1,,
Fungi,Dimerospora proteiformis var. proteiformis,Dimerospora,(A. Massal.) Stein,240,if:609201,,,,1,,
Fungi,Dimerospora proteiformis var. rabenhorstii,Dimerospora,(Hepp) Stein,240,if:615877,,,,0,Lecania rabenhorstii,
Fungi,Dimerospora proteiformis var. sublobata,Dimerospora,(Arnold) Dalla Torre & Sarnth.,240,if:615878,,,,1,,
Fungi,Diphratora cesatii var. cesatii,Diphratora,(A. Massal.) Jatta,240,if:624758,,,,1,,
Fungi,Diphratora cesatii var. grisea,Diphratora,(Bagl.) Jatta,240,if:615880,,,,0,Solenopsora grisea,
Fungi,Diphratora proteiformis var. ceramonea,Diphratora,(A. Massal.) Jatta,240,if:615886,,,,1,,
Fungi,Diphratora proteiformis var. proteiformis,Diphratora,(A. Massal.) Jatta,240,if:624761,,,,1,,
Fungi,Diphratora spadicea var. gennarii,Diphratora,(Bagl.) Jatta,240,if:615889,,,,1,,
Fungi,Diphratora spadicea var. spadicea,Diphratora,(Flot.) Jatta,240,if:624762,,,,1,,
Fungi,Diploicia canescens var. canescens,Diploicia,,240,,,,Legitimate,1,,
Fungi,Diploicia canescens var. epigaea,Diploicia,(Pers.) Boistel,240,if:619432,,,,1,,
Fungi,Diploicia canescens var. epigea,Diploicia,(Pers.) Boistel,240,if:648163,,,,0,Buellia epigea,
Fungi,Diploicia epigaea var. angustata,Diploicia,Müller Arg.,240,mb:607422,,,Legitimate,1,,
Fungi,Diploicia epigaea var. effigurata,Diploicia,(Schaerer) Körber,240,mb:619433,,,Legitimate,1,Diploicia epigaea var. effigurata,
Fungi,Diploicia epigaea var. epigaea,Diploicia,(Pers.) A. Massal.,240,if:609203,,,,1,,
Fungi,Diploicia epigaea var. intermedia,Diploicia,(Wallroth) Körber,240,mb:619434,,,Legitimate,1,Diploicia epigaea var. intermedia,
Fungi,Diploicia epigaea var. major,Diploicia,Müll. Arg.,240,if:607421,,,,1,,
Fungi,Diploicia epigea var. angustata,Diploicia,Müll. Arg.,240,if:655737,,,,1,,
Fungi,Diploicia epigea var. effigurata,Diploicia,(Schaer.) Körb.,240,if:655733,,,,1,,
Fungi,Diploicia epigea var. epigea,Diploicia,(Pers.) A. Massal.,240,if:646787,,,,1,,
Fungi,Diploicia epigea var. intermedia,Diploicia,(Wallr.) Körb.,240,if:655739,,,,1,,
Fungi,Diploicia epigea var. major,Diploicia,Müll. Arg.,240,if:655740,,,,1,,
Fungi,Diplophragmia petsamoensis var. petsamoensis,Diplophragmia,,240,,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. actinostoma,Diploschistes,(Ach.) Zahlbr.,240,if:539579,,,,1,,
Fungi,Diploschistes actinostoma var. actinostoma,Diploschistes,,240,,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. aeneus,Diploschistes,(Müller Arg.) J. Steiner,240,mb:539582,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. anerythrinus,Diploschistes,C. Moreau & M. Moreau,240,mb:539583,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. basalticola,Diploschistes,(A. Massalongo) Zahlbruckner,240,mb:539584,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. brominea,Diploschistes,Vain.,240,if:647782,,,,1,,
Fungi,Diploschistes actinostoma var. brunneus,Diploschistes,(Müller Arg.) Zahlbruckner,240,mb:539587,,,Orthographic variant,1,,
Fungi,Diploschistes actinostoma var. caesioplumbeus,Diploschistes,(Nylander) J. Steiner,240,mb:539589,,,Legitimate,0,Diploschistes caesioplumbeus,
Fungi,Diploschistes actinostoma var. calcarea,Diploschistes,(Müll. Arg.) J. Steiner,240,if:643359,,,,0,Diploschistes candidissimus,
Fungi,Diploschistes actinostoma var. deuterioides,Diploschistes,Vainio,240,mb:539590,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. dispersus,Diploschistes,(Müller Arg.) Zahlbruckner,240,mb:539591,,,Orthographic variant,1,,
Fungi,Diploschistes actinostoma var. electus,Diploschistes,J. Steiner,240,mb:539593,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. farinosus,Diploschistes,(Anzi) Zahlbruckner,240,mb:568873,,,Legitimate,1,Diploschistes actinostoma var. farinosus,
Fungi,Diploschistes actinostoma var. plumbeus,Diploschistes,(Vainio) Zahlbruckner,240,mb:539594,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. prominens,Diploschistes,Vainio,240,mb:539597,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. promineus,Diploschistes,Vain.,240,mb:539598,,,Orthographic variant,1,Diploschistes actinostoma var. promineus,
Fungi,Diploschistes actinostoma var. tectorum,Diploschistes,(A. Massalongo) Zahlbruckner,240,mb:539599,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. trachyticus,Diploschistes,(A. Massalongo) Zahlbruckner,240,mb:539601,,,Legitimate,1,,
Fungi,Diploschistes actinostoma var. vulcanica,Diploschistes,B. de Lesd.,240,if:647783,,,,1,,
Fungi,Diploschistes actinostomus var. actinostomus,Diploschistes,,240,,,,Orthographic variant,1,,
Fungi,Diploschistes actinostomus var. bromineus,Diploschistes,Vain.,240,if:600347,,,,1,,
Fungi,Diploschistes actinostomus var. calcareus,Diploschistes,(Müll. Arg.) J. Steiner,240,if:610608,,,,1,,
Fungi,Diploschistes actinostomus var. farinosus,Diploschistes,(Anzi) Zahlbr.,240,if:543910,,,,1,,
Fungi,Diploschistes actinostomus var. vulcanicus,Diploschistes,B. de Lesdain,240,mb:600348,,,Legitimate,1,,
Fungi,Diploschistes albissimus var. aberrans,Diploschistes,J. Steiner,240,mb:600349,,,Legitimate,1,Diploschistes albissimus var. aberrans,
Fungi,Diploschistes albissimus var. albissimus,Diploschistes,(Ach.) J. Steiner,240,if:589218,,,,1,,
Fungi,Diploschistes albissimus var. bullatus,Diploschistes,J. Steiner,240,mb:600350,,,Legitimate,1,Diploschistes albissimus var. bullatus,
Fungi,Diploschistes albissimus var. coloratus,Diploschistes,(J. Steiner) J. Steiner,240,mb:600351,,,Legitimate,1,,
Fungi,Diploschistes bisporus var. bisporus,Diploschistes,,240,,,,Legitimate,1,,
Fungi,Diploschistes bisporus var. ochraceus,,(Anzi) Poelt,240,mb:543810,,,Invalid,1,,
Fungi,Diploschistes bryophilus var. bryophilus,Diploschistes,,240,,,,Legitimate,1,,
Fungi,Diploschistes calcareus var. calcareus,Diploschistes,,240,,,,Legitimate,1,,
Fungi,Diploschistes clausus var. clausus,Diploschistes,,240,,,,Legitimate,1,,
Fungi,Diploschistes euganeus var. euganeus,Diploschistes,(A. Massal.) J. Steiner,240,if:546388,,,,1,,
Fungi,Diploschistes euganeus var. euganeus,Diploschistes,,240,,,,Legitimate,1,,
Fungi,Diploschistes euganeus var. intrusus,Diploschistes,J. Steiner,240,mb:546389,,,Legitimate,1,,
Fungi,Diploschistes gypsaceus var. coloratus,Diploschistes,J. Steiner,240,mb:832522,,,Legitimate,1,,
Fungi,Diploschistes gypsaceus var. gypsaceus,Diploschistes,(Ach.) Zahlbr.,240,if:646788,,,,1,,
Fungi,Diploschistes mexicanus var. mexicanus,Diploschistes,B. de Lesd.,240,if:588763,,,,1,,
Fungi,Diploschistes mexicanus var. parasiticus,Diploschistes,B. de Lesd.,240,if:600352,,,,1,,
